PLATE,MJD,FIBERID,RA,DEC,Z,class_x,comov_dist,dist_DirFila_comov,dist_DirModes_comov,dist_DirKnots_comov,dist_DirFila_angdiam,dist_DirKnots_angdiam,dist_DirModes_angdiam,dist_EuFila_angdiam,dist_EuKnots_angdiam,dist_EuModes_angdiam,dist_EuFila_comov,dist_EuModes_comov,dist_EuKnots_comov,dist_DirLinFila_comov,dist_DirLinModes_comov,dens_Dir,dens_Eu,SPECOBJID,Chabrier_MILES_total_mass,Chabrier_MILES_age_lightW,Chabrier_MILES_age_massW,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_massW,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_metallicity_massW,objid,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,run,rerun,camcol,field,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,specobjid,class_y,Plug_RA,Plug_dec,redshift,snMedian_u,snMedian_g,snMedian_r,snMedian_i,snMedian_z,snMedian,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,spectroFluxIvar_u,spectroFluxIvar_g,spectroFluxIvar_r,spectroFluxIvar_i,spectroFluxIvar_z,spectroSynFlux_u,spectroSynFlux_g,spectroSynFlux_r,spectroSynFlux_i,spectroSynFlux_z,spectroSynFluxIvar_u,spectroSynFluxIvar_g,spectroSynFluxIvar_r,spectroSynFluxIvar_i,spectroSynFluxIvar_z,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z,sn1_g,sn1_r,sn1_i,sn2_g,sn2_r,sn2_i
6259,56565,117,18.411998367688387,28.66288665231195,0.4004191756248474,GALAXY,1600.7093045296924,87.82153705485447,126.42547148898302,124.22312939479816,62.444909723024885,88.5813642201129,90.16114425606796,23.66800684181712,77.84404503285785,24.82976190139421,34.348018738187804,35.917124203934634,109.25914177503068,39.09536073559429,95.8411746037482,0.0880967187841996,6.509217808288356e-05,   7047039787786850304,306193637367.93866,12576065826.833344,13375719160.166666,0.8063203205277911,1.1654223284503629,154575540307.34506,9526109997.0,0.1878668624389169,11075799997.0,0.6999197255877697,1.237666216223638e+18,18.4119983676884,28.6628866523119,24.21688,21.14192,19.32961,18.6106,18.18277,1.404554,0.05264407,0.01783805,0.0151183,0.03547209,4829.0,301.0,6.0,131.0,24.21688,21.14192,19.32961,18.6106,18.18277,24.29415,21.09677,19.32965,18.59055,18.0614,0.2357727,0.1837125,0.1270914,0.09444256,0.07024791,7.047039787786852e+18,GALAXY,18.412,28.66289,0.4004192,0.214396,2.115481,7.378544,12.58755,11.77872,5.206336,0.1249046,1.588567,8.613551,15.80786,24.06287,1.568187,9.532155,6.244469,4.808929,1.792867,0.3650644,1.546023,8.467729,15.94472,24.01185,5.349512,10.08065,7.129547,5.537219,2.270679,10.24494,10.83085,18.22175,32.52176,84.46033,10.9433,40.4896,34.6031,10.08,38.7307,33.5055
6261,56219,674,20.413302719247312,28.101465494268545,0.4002479314804077,GALAXY,1600.0985154648513,83.22035582366931,89.19450827757429,162.3824371052779,59.098008574344405,115.94184549154068,63.39854910528604,10.579059449746511,105.93430927945457,23.52301117363988,17.715529915142948,34.31205084892344,148.43017622376922,29.48178230186057,74.40460117383125,0.2363836291891222,8.378483466295097e-05,   7049444688789786624,126297050353.61603,6878535826.833333,10776845826.833332,0.37406790358395425,0.44721831260521894,110446851750.66364,9976019996.999998,0.09476634186639815,10975819997.000004,0.0083158584776309,1.2376662140760233e+18,20.4133027192473,28.1014654942685,22.63592,21.49993,19.69253,18.97379,18.52746,0.3757703,0.06723998,0.0222355,0.01806342,0.04141723,4829.0,301.0,2.0,129.0,22.63592,21.49993,19.69253,18.97379,18.52746,22.54921,21.78137,19.69253,19.06071,18.47175,0.3320896,0.258762,0.1790103,0.1330239,0.09894531,7.049444688789789e+18,GALAXY,20.413304,28.101465,0.4002479,0.07822035,1.793254,5.876589,10.94718,10.46751,4.48375,0.3887986,1.173519,6.800948,13.63302,21.85596,2.427099,6.151565,5.188866,3.927801,1.653014,0.09312247,1.12697,6.839859,13.73581,21.90887,8.044437,6.2886,5.493066,3.751987,2.1006,8.48243,10.82169,29.65594,51.05416,150.5954,9.52839,30.3612,24.0853,11.9379,29.4671,25.2881
6264,56223,239,23.44417085939437,27.25044189321876,0.4003123641014099,GALAXY,1600.3283392727471,25.21515142700609,72.00991109264812,154.88504226045652,16.693930875716323,110.56639680812847,51.03425322080576,8.021167403360344,118.22617855636508,48.26688716553746,14.711758458316108,68.17585037625861,165.5662425862518,27.55394196527114,84.54969426189281,0.4877429537515378,0.0001154038129394,   7052702816687902720,61650766795.8671,5479142493.499999,7878102493.5,0.606819205015251,0.467168424156473,84115624960.95184,9526109997.0,0.09476634186639815,10725869997.0,0.29426745737893817,1.2376800760802186e+18,23.4441708593944,27.2504418932188,22.62678,21.52924,19.61407,18.76726,18.36192,0.8355529,0.1175126,0.03631932,0.02789599,0.0699183,8056.0,301.0,6.0,87.0,22.62678,21.52924,19.61407,18.76726,18.36192,20.0623,21.65747,19.61407,18.92806,18.94071,0.4357035,0.3394972,0.2348626,0.1745281,0.1298168,7.052702816687905e+18,GALAXY,23.444169,27.250439,0.4003124,0.1966741,0.893546,3.710253,7.594023,8.102748,2.771813,-0.2913234,0.6504068,4.02789,8.859935,14.91375,2.001549,11.64888,6.747761,4.93211,2.392209,0.1211769,0.6105179,4.06795,8.88204,15.21884,10.8237,11.56466,7.530782,5.558118,3.293134,7.472444,8.399663,19.59373,32.02336,82.31033,8.40278,27.3414,23.7214,11.3776,33.2199,28.9875
6265,56248,612,22.02069584614981,29.55070558459541,0.4009358584880829,GALAXY,1602.551820975901,29.15213055120475,37.62392095789586,163.3319225313416,20.157922736906013,116.6227830720202,26.36473312159035,18.707301091044787,108.7211094243914,27.73830129139418,27.19174449531981,39.51135258237513,152.29766344706468,41.537226742619744,44.84141802215836,1.7498986379566022,0.000390974686685,   7053931246473465856,231122736784.67676,14375285826.83332,14175372493.499998,0.5004186100752296,0.6866196512202671,83526969081.3584,8176379997.0,0.09476634186639815,8976219997.0,0.0083158584776309,1.237680285996483e+18,22.0206958461498,29.5507055845954,22.26108,20.92556,19.11685,18.39343,17.97287,0.8594212,0.08300624,0.02946798,0.02335724,0.05359355,8105.0,301.0,5.0,83.0,22.26108,20.92556,19.11685,18.39343,17.97287,20.63442,21.07995,19.19332,18.55136,17.95805,0.3273531,0.2550713,0.1764571,0.1311266,0.09753408,7.053931246473468e+18,GALAXY,22.020701,29.550702,0.4009359,0.2018271,1.761254,5.803251,10.15681,9.384057,4.487787,1.730996,1.312689,6.867547,13.41182,22.06497,2.153023,9.546261,5.542908,3.754972,1.555903,0.3489261,1.268688,6.777804,13.43201,21.89681,8.268897,9.77316,6.167122,4.597966,2.211572,6.384478,8.078807,17.30709,29.5441,91.16163,10.8314,34.953,28.2775,11.7733,34.0242,28.099
6266,56223,232,26.021962646735236,27.21759701842833,0.4004409313201904,GALAXY,1600.7868977443884,11.913565080235555,93.92677833901716,110.76394588013244,5.525567933961768,78.9266937856837,66.83693338734078,5.103553825244593,83.33656656292611,61.89816996990818,11.539248583272917,87.05530833807924,116.90951569825457,25.66015604918263,67.19662045687879,0.3526200474979694,3.045868178456351e-05,   7054952692356239360,131568459804.05908,10377019160.166658,12526087493.499998,0.6999197255877697,0.40731808950271087,36900787133.88937,3177379997.0000005,0.6533694653015103,8676279996.999998,0.04156604439638762,1.2376803311133005e+18,26.0219626467352,27.2175970184283,21.48189,20.6274,18.85314,18.07269,17.64415,0.3405675,0.06473094,0.02297154,0.01826686,0.04131153,8116.0,301.0,1.0,383.0,21.48189,20.6274,18.85314,18.07269,17.64415,19.8324,20.86336,18.90536,18.48221,18.15427,0.2691565,0.2097249,0.1450867,0.107815,0.08019453,7.054952692356241e+18,GALAXY,26.021976,27.217604,0.4004409,0.1478401,1.720861,5.857051,10.9139,10.72241,4.295516,-0.1247642,1.297163,7.202336,14.47097,23.49672,2.392931,9.981438,5.217372,3.785266,1.748211,0.2192287,1.251256,7.188021,14.6293,23.98453,11.47381,10.38511,5.992616,4.503568,2.661053,8.266137,10.48041,24.29067,36.92558,94.02132,10.8726,31.7245,24.3225,11.262,31.8296,25.5642
6266,56223,806,26.12713526561828,28.125652484809283,0.4003616571426392,GALAXY,1600.5041560236734,17.292423702408627,78.33923792498727,115.66415094162195,10.402268885716468,82.43451768623879,55.609176946655424,12.464159198606955,78.39826236833515,50.53862653791092,19.780872416470253,71.30400339245601,110.04113925035514,28.47210527249473,70.55929884946683,0.4365722468956262,5.932019732567668e-05,   7055110472274825216,162749451807.84003,10776845826.833332,14375285826.83332,0.44056827542146765,0.4006680523189596,49615792162.491554,4527109996.999999,0.5004186100752296,8826249996.999996,0.02161593284513358,1.2376802849243796e+18,26.1271352656183,28.1256524848093,23.40941,21.418,19.63243,18.90359,18.55607,1.51666,0.09295227,0.03252765,0.02493009,0.0733301,8105.0,301.0,3.0,108.0,23.40941,21.418,19.63243,18.90359,18.55607,23.06847,21.6704,19.63243,18.85896,18.63646,0.2960679,0.2306941,0.1595931,0.1185948,0.08821272,7.055110472274827e+18,GALAXY,26.127131,28.125654,0.4003617,0.1344035,1.705172,5.87728,10.23166,10.22102,4.568812,2.263747,1.123929,6.831643,13.93548,23.32228,2.392931,9.981438,5.217372,3.785266,1.748211,0.1854739,1.109558,6.751726,13.91087,23.30132,11.47381,10.38511,5.992616,4.503568,2.661053,6.549109,8.624639,22.47017,38.28125,110.4456,10.8726,31.7245,24.3225,11.262,31.8296,25.5642
6267,56279,270,24.868254303217725,29.293811980551947,0.4007346630096436,GALAXY,1601.8344148586136,17.734067254613215,36.03807032467328,156.64966967943164,11.296897265900917,111.83813003288076,25.104284976220967,9.094067182231155,72.59768200870502,20.15453815712653,15.050977046234976,29.326707307073,101.8943406982432,35.76175389445361,46.31588525502597,1.7317590038489967,0.0004821650519733,   7056089038563069952,89938788230.14998,5179272493.499998,8777712493.500002,0.5004186100752296,0.37406790358395425,117454992580.26382,7926429997.000001,0.1878668624389169,7776459997.000002,0.4006680523189596,1.237680285997532e+18,24.8682543032177,29.2938119805519,22.69633,21.16515,19.19074,18.56256,18.20465,0.9813834,0.08066857,0.02518871,0.02213997,0.05580427,8105.0,301.0,5.0,99.0,22.69633,21.16515,19.19074,18.56256,18.20465,19.14587,21.33754,19.20724,18.79291,18.27905,0.2361737,0.184025,0.1273076,0.09460322,0.07036741,7.056089038563072e+18,GALAXY,24.868257,29.293809,0.4007347,0.1518433,1.815627,6.974565,12.49612,11.54928,5.191757,0.697391,1.259042,8.4822,17.47822,27.66245,1.912097,11.57023,6.412063,5.395939,2.327186,0.07383467,1.237329,8.486287,17.44289,27.94429,9.319759,11.58154,7.455761,5.735196,2.989207,4.881516,7.119696,16.34482,25.75448,73.05112,13.4556,35.5539,29.607,14.7341,44.7939,40.0115
6267,56279,299,24.83459341087081,28.85039401716865,0.4004336595535278,GALAXY,1600.7609625890118,15.15663828680006,42.37145221920584,151.8725240150789,8.669177522733365,108.40979033171436,29.583599799452337,6.516862165977262,79.07168998608475,24.53101408537838,12.874680614017654,35.50064848014525,110.96716711663277,35.14762743346747,53.94653881246807,1.5377405542321785,0.0004258816435732,   7056097010022371328,159005154309.61395,14975025826.833355,14975025826.833355,1.0324215847753364,1.5045742248216811,35148683421.80446,6976619997.0,0.23441712272517629,8976219997.0,0.0083158584776309,1.2376802854607263e+18,24.8345934108708,28.8503940171686,25.23137,22.32093,20.69173,19.82063,19.25716,2.043552,0.1612079,0.06778128,0.04431422,0.1177981,8105.0,301.0,4.0,100.0,25.23137,22.32093,20.69173,19.82063,19.25716,24.06278,22.01438,20.69173,19.6897,18.85707,0.2718531,0.2118261,0.1465403,0.1088952,0.08099799,7.056097010022373e+18,GALAXY,24.834595,28.850391,0.4004337,0.1099714,1.001504,3.362164,5.955845,5.412255,2.572897,-0.2017033,0.6187681,3.357823,6.929702,11.30148,1.912097,11.57023,6.412063,5.395939,2.327186,0.0888074,0.5868347,3.426387,6.954234,11.34619,9.319759,11.58154,7.455761,5.735196,2.989207,4.884252,7.020625,16.45553,25.79549,75.47041,13.4556,35.5539,29.607,14.7341,44.7939,40.0115
6269,56246,941,28.393874112446607,29.945265884155106,0.4006280601024628,GALAXY,1601.4542645239871,54.022848195731,106.8813604149877,109.49928647680107,38.13951464268986,78.04016765633723,76.16242743612963,6.439939528667837,35.82251773596809,37.85368655948653,12.32540779646532,53.627870121278285,50.82324082612649,58.93682355560796,82.2889291957741,0.074194212157871,2.0492492295406612e-05,   7058525280898666496,37614190959.30942,8527820826.833334,8527820826.833334,0.22776708554142494,0.23441712272517629,51572090596.150024,11975619997.000002,0.1878668624389169,11975619997.000002,0.49376857289147824,1.2376795805472527e+18,28.3938741124466,29.9452658841551,21.39337,21.91246,19.99721,19.15004,18.68063,0.5160007,0.3095545,0.08871548,0.06155362,0.1679421,7941.0,301.0,3.0,70.0,21.39337,21.91246,19.99721,19.15004,18.68063,20.55453,22.46395,20.20344,19.15087,19.18948,0.2289406,0.1783889,0.1234086,0.09170584,0.0682123,7.058525280898669e+18,GALAXY,28.393871,29.94526,0.4006281,0.226529,0.772958,2.132691,3.636126,3.629449,1.779173,1.329091,0.6801684,2.520983,4.929584,8.036295,1.86958,4.937571,4.521221,4.278833,1.985889,0.1332054,0.6113392,2.440712,4.873682,7.436815,6.61206,4.991581,4.810747,4.758767,2.267184,7.402952,8.469046,19.56374,40.75886,123.5376,10.124,29.9219,22.8854,11.6237,34.1377,26.157
6270,56273,288,30.028684006264143,26.68701505226884,0.4005431234836577,GALAXY,1601.1513599317173,11.249705687468962,13.0862402179373,16.097527927885878,5.091386944716525,9.677176785370293,6.9824011739321294,5.689897053579752,14.260088057449227,7.358658717451142,11.797765742212729,13.48378193684836,21.768627618260112,16.70617535752164,43.796169253447935,2.2231000171556783,0.0006489322401445,   7059471685985259520,100186098304.37535,5079315826.833334,5679055826.833332,0.5270187588102351,0.6467194281177591,119948253842.49368,8926229997.0,0.014965895661382242,8976219997.0,0.0083158584776309,1.237680283852276e+18,30.0286840062641,26.6870150522688,23.23952,21.18763,19.28389,18.55478,18.08904,1.57215,0.09616846,0.02772461,0.02270717,0.05417008,8105.0,301.0,1.0,133.0,23.23952,21.18763,19.28389,18.55478,18.08904,23.53285,21.52636,19.28389,18.77509,18.18776,0.3307934,0.257752,0.1783116,0.1325046,0.09855911,7.059471685985262e+18,GALAXY,30.028688,26.687005,0.4005431,0.08786933,2.119139,7.04585,12.59284,10.39592,4.784837,0.02821782,1.48177,8.882013,17.94039,27.6151,3.204344,12.30869,5.631438,2.973846,1.119834,0.1589132,1.442717,8.816948,18.21631,29.27823,12.83786,12.18294,6.325591,4.230422,1.71396,5.718692,9.398239,31.5048,67.26952,180.6084,12.7653,36.9719,25.1383,14.2471,38.3255,28.4526
6270,56273,642,29.81577132093628,28.95556421667775,0.4008244276046753,GALAXY,1602.1545005231517,19.325103300301183,70.8661263711342,72.39327337166415,12.658096732082088,51.435084447726624,50.33724542891383,6.7563474252844085,54.68177453234591,51.065239270178935,12.20766423535242,71.87876020877037,76.91155906361436,28.06233901544268,64.49329091927704,0.446609628907994,6.589623621677015e-05,   7059568992764317696,166718512402.38174,5928947493.499999,6478709160.166667,0.5070686472589809,0.7398199486902777,143885198244.97836,8176379997.0,0.1878668624389169,8926229997.0,0.02161593284513358,1.2376795794741007e+18,29.8157713209363,28.9555642166778,21.57444,20.61446,18.84659,18.22725,17.82912,0.4160628,0.06996794,0.02324119,0.02020403,0.05205355,7941.0,301.0,1.0,79.0,21.57444,20.61446,18.84659,18.22725,17.82912,19.21242,20.06741,18.84659,18.36532,17.93203,0.2392184,0.1863973,0.1289488,0.0958228,0.07127456,7.05956899276432e+18,GALAXY,29.815771,28.955558,0.4008244,0.2705227,2.663492,9.19531,16.15503,14.15004,6.681059,0.191307,1.825569,11.43579,22.7194,35.85078,3.204344,12.30869,5.631438,2.973846,1.119834,0.2635939,1.828812,11.33876,22.68495,35.67003,12.83786,12.18294,6.325591,4.230422,1.71396,7.906731,9.15354,22.53971,49.02234,135.0257,12.7653,36.9719,25.1383,14.2471,38.3255,28.4526
6273,56243,784,32.50069088604539,31.15732778339675,0.4009280204772949,GALAXY,1602.5238744440023,12.615293098857135,25.508448034521464,130.61543295414077,7.320978029688313,93.19376837568772,17.449456045647377,6.496736457516577,10.729232201863656,17.513201186250456,11.697509628305308,25.593891780732694,16.723517397586384,3.7144132685443454,19.19371643617297,1.6553147741971863,0.0004905060997884,   7062985724644315136,42029284324.66419,3230117493.5,5579099160.166667,1.1388221797153575,1.6974253031504694,106072196120.17993,11675679997.000002,0.25436723427643027,13225369996.999985,0.37406790358395425,1.237678892820006e+18,32.5006908860454,31.1573277833967,22.38437,21.49425,19.67645,18.93369,18.57599,0.7964936,0.1333496,0.05002526,0.0395602,0.1056189,7781.0,301.0,2.0,137.0,22.38437,21.49425,19.67645,18.93369,18.57599,21.90882,19.79198,19.73752,18.99249,18.23361,0.3086566,0.2405031,0.1663789,0.1236374,0.0919635,7.062985724644317e+18,GALAXY,32.500692,31.157321,0.400928,0.03936627,0.6633031,3.152894,5.688426,5.958802,2.370542,-0.1286058,0.5049197,3.605428,7.430161,11.89573,1.824325,11.11241,6.129558,4.983042,1.972503,-0.06342167,0.4769949,3.664157,7.45237,12.01169,10.82983,10.76062,6.722925,5.720963,2.626905,8.695209,9.252954,19.50611,32.37964,96.42111,10.8148,37.3346,31.2641,10.8204,35.4987,30.8638
6273,56243,901,32.98183471918435,31.01271405840709,0.4008128345012665,GALAXY,1602.1131623924814,7.936727784461915,24.965650422381373,128.2595326461248,1.18491179977722,91.50130045263865,16.954587810868997,2.0122248599533177,9.006499799003752,17.18826216441592,8.256667235550612,25.27667800603836,14.802943949200635,13.815345989374071,23.970454349857786,1.69406119361487,0.0005185350319371,   7063017885359427584,145991610918.42386,7428297493.5,11326607493.500004,0.8794707295490558,0.826270432079045,70337429450.11162,6026809997.000002,0.5004186100752296,8826249996.999996,0.04821608158013898,1.237678892820202e+18,32.9818347191843,31.0127140584071,24.55158,21.80805,19.98108,19.15021,18.78892,1.592137,0.09330751,0.03331766,0.02482039,0.06362645,7781.0,301.0,2.0,140.0,24.55158,21.80805,19.98108,19.15021,18.78892,24.44552,21.94096,19.9811,19.22537,18.637,0.34361,0.2677386,0.1852203,0.1376385,0.1023778,7.06301788535943e+18,GALAXY,32.981836,31.01272,0.4008128,0.005119396,1.351585,5.400819,9.446879,9.002598,3.942831,1.066581,1.144727,7.311216,13.96544,20.81298,1.824325,11.11241,6.129558,4.983042,1.972503,-0.08067277,1.096849,7.185517,13.9786,20.45635,10.82983,10.76062,6.722925,5.720963,2.626905,8.60253,9.581871,19.85528,32.3455,94.88461,10.8148,37.3346,31.2641,10.8204,35.4987,30.8638
6275,56245,312,10.390419570590096,27.46121812189217,0.400953084230423,GALAXY,1602.613239135189,8.10714658035549,82.02615502720654,72.01829410433481,2.5632703488077766,51.19186028905215,58.37588767216717,6.4462303240587975,72.94654119595897,61.36379179573478,11.587516964748865,86.19136451240458,102.34854243429918,57.35485030305252,130.22397378720035,0.2977901648396772,3.633198664449535e-05,   7065107782119477248,172379780415.2601,10926780826.833338,13725567493.49999,0.5004186100752296,0.8063203205277911,100031028110.03662,12725469997.000006,0.09476634186639815,13975219997.0,0.0083158584776309,1.2376802768745275e+18,10.3904195705901,27.4612181218922,21.73028,21.29321,19.41884,18.7704,18.34241,0.4766348,0.09452948,0.03244908,0.02581361,0.07623699,8103.0,301.0,4.0,157.0,21.73028,21.29321,19.41884,18.7704,18.34241,21.56798,20.96888,19.42648,18.9165,18.73366,0.2198749,0.171325,0.1185219,0.08807444,0.0655112,7.065107782119479e+18,GALAXY,10.390421,27.461217,0.4009531,0.08465882,1.588533,4.861119,7.869652,6.770291,3.37573,0.4252346,1.226502,6.122243,11.09964,15.40743,1.578771,9.826675,5.831272,4.245396,1.699614,0.1325561,1.172441,6.093396,11.27182,16.33947,7.484344,10.12178,6.599351,4.755322,2.829501,6.658242,8.03801,17.54918,34.14144,100.3502,10.5204,29.4734,23.4851,11.2451,31.3234,25.1547
6276,56269,281,3.250822543299819,25.19319789812589,0.4007517695426941,GALAXY,1601.8954152281622,31.45951984674909,78.21225831630484,97.33989098592484,21.745841167193475,69.33306955047186,55.6022456722285,14.814127976208496,53.395943531048886,14.90681820845422,22.21271428506844,22.333825651143663,75.1423179634732,34.827352375727536,60.08319436223393,1.3167284942075037,0.0003410634796036,   7066225161213857792,169326337226.67548,10377019160.166658,14025437493.499996,0.9127209154678124,1.7040753403342208,62524575137.29815,8976219997.0,0.0083158584776309,8976219997.0,0.0083158584776309,1.2376662452313134e+18,3.25082254329982,25.1931978981259,25.20455,21.64455,19.89942,19.11056,18.52764,2.117379,0.1102519,0.03448977,0.02576515,0.06573045,4836.0,301.0,4.0,385.0,25.20455,21.64455,19.89942,19.11056,18.52764,23.87952,21.9361,19.96281,18.97063,18.73427,0.1948622,0.1518353,0.1050389,0.07805519,0.05805872,7.06622516121386e+18,GALAXY,3.25082259999999,25.19321,0.4007518,-0.01783614,1.219792,4.428439,7.948375,7.423098,3.207573,-0.09036483,0.846599,5.101565,10.09684,15.92408,2.095567,8.154222,4.784198,4.096903,1.822187,0.01877428,0.8113569,4.958609,9.89209,15.485,6.067788,8.509555,6.215868,5.050641,2.565788,4.571569,6.522707,16.88572,31.32771,88.75669,15.5716,38.1311,29.3225,17.1687,40.3901,31.0888
6277,56273,372,4.282124644773603,28.542246557155515,0.4007576107978821,GALAXY,1601.9162444815106,9.231306406297296,17.560167125492352,9.231306406297296,3.3464917132104133,3.3464917132104133,11.186427219550309,7.422996350135293,7.422996350135293,7.47812276064973,13.084261523540572,13.14559538026126,13.084261523540572,29.276507859272705,41.23694406348447,1.2379069722727385,0.0003463357089782,   7067376075077341184,14470329013.900465,681222493.5,2830290826.8333325,1.1587722912666116,1.1986725143691195,98629245245.93538,8926229997.0,0.014965895661382242,8976219997.0,0.0083158584776309,1.2376802779459098e+18,4.2821246447736,28.5422465571555,24.86284,20.95682,19.21543,18.59328,18.084,3.737041,0.08188695,0.03106435,0.02678768,0.06347201,8103.0,301.0,6.0,121.0,24.86284,20.95682,19.21543,18.59328,18.084,20.83361,21.10191,19.21545,18.51392,18.18104,0.1459685,0.1137377,0.07868319,0.05847004,0.04349097,7.067376075077343e+18,GALAXY,4.28212450000001,28.54225,0.4007576,0.01061442,1.754976,5.091797,8.62207,7.300535,3.560021,-0.01660095,1.488189,8.168425,15.43341,21.2973,0.5664521,9.000772,5.743959,4.664744,1.413121,-0.004184268,1.441073,8.174882,15.62545,22.65764,7.573768,9.948657,7.019171,5.727844,2.606641,5.408675,7.356836,18.17964,39.59604,118.7591,9.43108,24.9189,18.5361,13.3175,33.3028,26.3752
6278,56266,684,13.653897618478824,26.632163972620702,0.4005337059497833,GALAXY,1601.1177737851556,80.21318203448983,117.04331579951884,102.90263229486996,56.99654283212734,73.29619099672827,83.44159209136724,61.715005155931216,95.13603975552994,84.67239035758499,86.77616879417313,118.75937851282345,133.35193520969042,104.62331440664424,124.4628079490322,0.0130936742425766,1.0148458810266565e-07,   7068587736773709824,113345402639.82642,10726867493.499992,12276195826.833319,0.6267693165665049,0.42726820105396485,57962869897.8404,6676679997.0,0.26101727146018155,8926229997.0,0.014965895661382242,1.2376787897388242e+18,13.6538976184788,26.6321639726207,27.13406,21.09254,19.34488,18.6149,17.98175,0.5757318,0.09334789,0.03263568,0.02867336,0.05751439,7757.0,301.0,2.0,107.0,27.13406,21.09254,19.34488,18.6149,17.98175,25.52827,21.09837,19.34488,18.73839,18.06482,0.2493386,0.1942829,0.134404,0.0998766,0.07428984,7.068587736773712e+18,GALAXY,13.653896,26.632166,0.4005337,0.1983209,1.483813,4.437521,8.065292,8.015879,3.478772,-1.373067,1.170669,5.774677,11.45511,18.57313,1.441031,12.15215,6.736775,4.822006,2.199435,0.2967511,1.09604,5.705891,11.45485,18.66566,9.813718,11.91256,7.468878,5.499911,2.728886,6.359764,8.356882,19.52815,34.97609,101.0367,10.7236,31.063,24.7894,10.97,35.1823,29.8676
6278,56266,805,13.960432671883154,26.81220248498795,0.4005091488361359,GALAXY,1601.0301938409314,86.69788915366344,116.69207297529456,102.67543607369264,61.654184296991176,73.12986307035227,83.18731680578945,58.75775381672712,99.78008761851387,84.18576425583157,82.66913351704672,118.0840361139212,139.83150855652,99.82366009903696,129.76641674781416,0.0064524987977458,5.9434034724742075e-08,   7068620997000450048,64802499499.14678,2980225826.833333,7278362493.5,0.9193709526515637,0.826270432079045,105559022946.3322,7626489997.000001,0.09476634186639815,7626489997.000001,0.10141637905014958,1.2376800744660014e+18,13.9604326718832,26.8122024849879,25.42058,21.47755,19.63424,18.9703,18.51399,1.020689,0.06322423,0.02181253,0.01847113,0.04576754,8056.0,301.0,3.0,32.0,25.42058,21.47755,19.63424,18.9703,18.51399,22.15875,21.58645,19.63424,19.00143,18.61708,0.2315676,0.1804359,0.1248247,0.09275814,0.06899501,7.068620997000452e+18,GALAXY,13.960434,26.812197,0.4005091,0.3742026,1.798665,5.980633,10.32274,9.920094,4.702078,1.131027,1.621534,8.964631,16.79788,26.18564,1.441031,12.15215,6.736775,4.822006,2.199435,0.3232477,1.581466,8.797015,16.70863,25.86608,9.813718,11.91256,7.468878,5.499911,2.728886,6.438638,8.493906,19.99079,35.52919,95.84115,10.7236,31.063,24.7894,10.97,35.1823,29.8676
6279,56243,348,4.2651640157309885,24.498130956764392,0.4003291726112366,GALAXY,1600.3882918716138,11.114750385284324,49.133145386181056,104.73454863008014,4.174747060274519,74.58338808410556,34.47014704850126,7.196392000320516,35.58071528674717,17.615358159983472,13.811778471485086,26.392402188122592,50.65823813492877,46.07590348689433,50.616734895189545,1.6801590613630952,0.0003931415715561,   7069621277317943296,115007869257.50142,8877669160.166668,11376585826.83332,0.4605183869727215,0.4538683497889702,84754474133.76544,10275959997.000004,0.1878668624389169,10425929997.0,0.15461667652016023,1.2376663085605855e+18,4.26516401573099,24.4981309567644,24.54467,21.34434,19.64902,18.8901,18.47167,1.842056,0.08011516,0.02737568,0.02207307,0.05379247,4851.0,301.0,2.0,57.0,24.54467,21.34434,19.64902,18.8901,18.47167,21.44069,21.36249,19.64917,18.90466,18.55202,0.1915486,0.1492534,0.1032528,0.0767279,0.05707146,7.069621277317945e+18,GALAXY,4.26516600000002,24.498129,0.4003292,0.04549662,1.087836,4.451658,8.273973,7.958966,3.21445,-0.04514828,0.9022841,5.829647,11.68143,18.17118,1.754279,10.21762,6.855678,5.191247,2.096747,-0.01395404,0.8585109,5.806947,11.7512,18.31966,8.313675,10.37947,7.992031,5.44693,2.341161,8.790704,9.603432,19.01164,31.09853,89.99889,10.5625,31.4251,25.5196,10.7418,31.6415,26.0005
